RegionID,RegionName,State,SizeRank,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10
3175,Philadelphia,PA,21,4.436320525,4.265529495,4.170141785,4.761904761905,4.618473896,4.169272643,3.921568627,3.807390817,3.816406723,3.807531381,3.921568627,4.00081632,3.783355146,4.003202562,4.168403501,4.053161374,4.026666667,3.846153846,3.853658888,3.867245025,3.849114704,3.754699248,3.923138511,4.003202562,3.849114704,4.170141785,3.85026738,4.170141785,4.454342984,4.003202562,3.968253968,4.003202562,3.706449222,3.594655205,3.850102923,3.849114704,3.849114704,3.751172608,3.678291,4.270898478,4.120972902,4.305555556,3.961984794,3.652228686,3.573981415,3.481288077,3.703703704,3.728923078,3.334444815,3.572704537,3.571428571,4,4.042466313,4,3.775681342,3.356766257,3.389830508,3.33676322,3.562753036,3.614893413,3.572704537,3.572072932
1510,Alameda,CA,22,5,4.899416906,4.867939513,5.172413793103,5.022342238,5.000884519,5.008347245,4.763416958,4.77326969,4.41826215,4.534033805,4.230769231,4.545454545,4.431476761,5.000088193,5.086576586,4.545454545,4.257727902,4.484304933,4.288272921,3.897912672,4.109870539,4.311004785,4.48351083,3.650922422,4.783222116,4.322252812,4.546281142,4.978935321,4.444232098,5.15370507,5.063611621,5.066497783,5.091762227,4.34368978,4.324450678,4.190419042,4.389889467,4.000040001,4.166666667,4.347826087,3.846745653,3.878787879,4.085806102,3.691343867,4.111876735,3.377758913,3.56290162,3.488777765,3.586206897,3.374340949,3.097792258,4.022346369,5.179856115,3.962065316,4.085458264,3.809623897,4.000320026,3.734939759,3.583099907,3.604651163,3.635294879
2801,Middlesex,MA,23,3.517263633,3.212667098,3.22893257,3.389830508475,3.638554217,3.451848383,3.334259527,3.226326827,3.22684737,3.077870114,3.126954346,3.22997416,3.087971275,3.125439516,2.986188876,3.336909777,3.130707231,3.242718447,3.032140691,2.932038835,3.007518797,2.919581755,2.949852507,3.077396523,2.949852507,2.942907593,2.9455081,3.334444815,3.233209431,2.942041777,3.036565978,2.985297427,3.0771598,2.942041777,3.00060012,2.902777834,2.944570334,2.90275762,2.797988955,2.785567396,3.077870114,2.688849558,2.617216117,2.857823298,2.857346968,2.962962963,2.937420179,2.857428571,2.916912198,2.825651303,2.857714421,2.681194013,2.70343336,2.791666667,2.857142857,3.111714766,3.076923077,3.007980356,2.916084083,2.86388198,3.031221582,2.873210634
2046,Suffolk,NY,24,4.767580453,4.494455877,4.547521601,4.785201640465,4.77326969,4.761904762,4.279279279,4.347826087,4.351610096,4.357298475,4.348929082,4.387064117,4.734836456,4.44636132,4.454342984,4.9191257,4.761927438,4.76462639,4.41826215,4.144064929,4.179732881,4.125336316,4.202006302,4.127257094,4.253304609,4.255319149,4.166753474,4.552699596,4.168403501,4.081632653,3.861003861,4.175365344,4.000032,3.8527082,3.896114016,4.008016032,4.08997955,4.05090281,4.115226337,4.175365344,4.084091021,3.923107101,4.011461318,3.846153846,3.853564547,3.70851218,3.782881881,3.853564547,3.84985563,3.853564547,3.73280943,4.062984321,3.655357017,4.016064257,3.703840883,3.8527082,3.710575139,3.721682848,3.681818182,3.717472119,3.861003861,3.846153846
3017,Sacramento,CA,25,6.02739726,5.98620713,5.368421053,5.561735261402,5.714285714,5.505505506,5.414191513,5.265929437,5,5.405405405,5,5.128205128,5.050537257,4.976433464,5.193590427,5,5,4.968322774,4.722089505,5.030699704,4.838709677,4.616094893,4.174235995,4.074851827,4.156946964,3.50877193,4.547521601,5.355529746,4.555866633,5.939752895,5.494351584,4.545454545,4.270969507,4.243154143,3.846898707,3.334444815,3.533970055,3.333955672,3.457219523,3.64298725,3.118040089,3.225872475,3.185679905,3.040475353,3.174603175,3.151515152,2.967681057,3.085621971,3.001154734,2.922593852,3.076923077,3.333518539,3.076923077,2.921667061,3.005464481,2.948682386,2.912944984,3.009708738,2.769461078,2.901913876,2.860286029,2.937249666
401,Bronx,NY,26,5.982905983,6.079027356,5.149051491,6.131524008351,5.589981164,7.058823529,6.111111111,6.542056075,5.777777778,5.128205128,6.015037594,5.757327168,5.71415102,5.730659026,6.015037594,5.730659026,5.911532835,5.694980695,5.905225799,5.882352941,5.408328826,5.014626868,5.431115536,4.761904762,5.432090138,5.405675676,5.714386117,6.25,5,5.325443787,5.013813439,4.776119403,5.204460967,4.838624339,4.777373302,4.581275115,4.16675,4.11767128,4.761904762,4.732141114,4.77326969,5.277044855,5.301018616,4.337342675,4.266666667,3.846153846,4.572554607,4.557900291,4.402515723,4.507042254,3.846153846,5.128205128,4.306802434,4.762155388,4.358264748,4.999753634,4.835164835,3.976884505,4.264392324,4.264392324,4.370430059,5.005005005
1252,Nassau,NY,27,4.264392324,4.255319149,4.155844156,4.530562489116,4.52173913,4.35543024,4.175365344,4.008016032,4.008016032,4.04040404,4.184100418,4.12979351,4.266666667,4.264577894,4.194853948,4.454342984,4.175365344,4.166753474,3.856041131,3.855421687,4.008016032,3.940472621,4,3.772209392,3.884615385,3.848101266,3.940398743,4.49943757,4.060913706,3.776425373,4.030925881,3.853564547,3.849114704,3.913913914,3.851851852,3.847108237,3.846079882,3.8527082,3.877221325,4.027740731,3.961017409,3.846153846,3.706449222,3.636363636,3.754693367,3.64298725,3.602833787,3.705762588,3.64298725,3.626362663,3.781512605,3.639139167,3.661078998,3.596674877,3.590856257,3.638554217,3.708281829,3.64298725,3.479052823,3.582794218,3.511855209,3.50877193
2993,Palm Beach,FL,28,6.733333333,6.124323836,6.213669364,6.579439252336,6.451612903,6.587615283,6.440382942,6.015037594,6.025236593,5.996575342,6.250004883,5.899705015,5.882588235,5.786163522,5.61454432,5.414418674,5.555555556,5.714285714,5.717552887,5.560189476,5.454162599,5.221932115,5.348643503,5.047619048,5.291005291,5,5.194805195,5.395010395,5.330919124,5.183266168,5.012531328,5.010583453,4.952380952,4.590909091,4.952380952,4.566210046,4.610827862,4.814814815,4.628571429,5.050505051,4.956798545,4.52173913,4.371584699,4.347826087,4.119468839,4.080252362,3.883526851,3.788452796,4,4.032258065,3.9497307,4.122509924,4.168113949,4.077853364,4,3.873466753,4.00160064,3.672068088,3.501250893,3.605564556,3.572704537,3.50877193
2241,Cuyahoga,OH,29,6.019563582,5.714285714,5.671077505,6.810035842294,6.253908693,6.711409396,6.253908693,5.672268908,5.62248996,5.465725631,5.555555556,5.561735261,5.72327044,5.841177171,5.885815185,6.94980695,6.101048618,6.264752023,5.463087655,5.284552846,5,5.268703899,5.371249515,5.388760585,5.558643691,5.621190861,5.714285714,6.683003228,6.936775553,6.036346922,5.978805034,5.277044855,5.405405405,5.128205128,5.268703899,5.012531328,5.464480874,5.268703899,5.882352941,7.054337464,6.325476502,6.003638569,5.714285714,4.938271605,4.761904762,4.555808656,4.765146358,4.63838872,4.787302481,5.163329821,5.18134715,6.060606061,5.561735261,5.575214891,4.822183789,4.782820688,4.444444444,4.751079791,4.77326969,4.566210046,4.645169024,4.7316204
3165,Hillsborough,FL,30,6.000150008,5.332535567,5.421891507,5.571030640669,5.884084063,5.555555556,5.555555556,5.408328826,5.002501251,4.889478604,4.857142857,4.761904762,5,4.76219958,4.858611501,4.87483531,4.409169562,4.4,4.383642248,4,3.930131004,4.006677796,3.460207612,3.271259356,3.157894737,3.573981415,3.448930053,3.703703704,3.706449222,3.80761523,3.847633705,3.571556127,3.642857143,3.449465333,3.50877193,3.268471057,3.752345216,3.389830508,3.808003267,4.248184139,4.40703419,3.847633705,3.777777778,3.654618474,3.538848695,3.333333333,3.448281807,3.395202577,3.255813953,3.334444815,3.333333333,3.571428571,3.450060479,3.032138533,2.913115252,2.819109011,2.852664577,2.754177117,2.88040003,2.777777778,2.72479564,2.70343336
2614,Allegheny,PA,31,4.764173416,4.764173416,4.566210046,5.144573973009,4.763039089,5.03226351,4.798746934,4.378313927,4.262121615,4.264577894,4.326663061,4.281690141,4.596948768,4.391316432,4.444444444,4.576329625,4.347826087,4.1056146,4.080816327,4.166666667,3.947368421,4.168403501,4.00160064,4.322033898,4.351610096,4.347826087,4.188102756,4.784688995,4.349717268,4.003202562,4.115226337,4.016506789,4.257130694,4.038461538,4.170141785,4.083299306,4.096449769,4.365217391,4.449388209,4.847857882,4.817927171,4.458573403,4.016064257,3.862179487,4.003202562,4.161220044,4.102564103,4.003202562,4.038497164,4.107465047,4.166666667,4.987468672,4.301075269,4.350663682,3.908192319,4.003410917,4.003202562,4.170141785,4.170141785,4.207464951,4.168403501,4.286939125
1950,Oakland,MI,32,6.941404801,6.675567423,6.675567423,7.150519326599,7.251631617,7.271805052,7.428812325,6.675567423,6.18852459,5.9355799,5.885815185,5.987742384,6.111111111,5.885815185,5.889281508,7.061840923,6.651884701,6.666666667,5.454545455,5.535855004,5.221278102,5.016329214,5.479452055,5.413460461,5.238095238,5.05,5.345211581,5.473684211,5.714285714,5.166666667,5.352741674,4.838709677,4.547521601,4.545867844,4.495801421,4.369198463,4.52173913,4.352838541,4.753544676,4.765687053,4.972677596,4.751656841,4.239482201,4.082465809,4.00160064,3.846153846,3.921568627,3.773243569,3.772902232,3.831358671,4,4.003202562,3.807568674,3.75464684,3.460207612,3.513513514,3.573981415,3.669724771,3.607142857,3.488372093,3.50877193,3.450655625
2288,Franklin,OH,33,4.111560511,4.00160064,3.758893811,4.234841193455,4.891898819,4.351610096,4.249145939,3.706449222,3.450655625,3.450655625,3.270868825,3.582718651,3.77213241,3.721825835,3.901016401,4.366812227,4.170141785,3.573981415,3.123076923,3.171953255,3.126954346,3.03030303,2.835538752,3.009708738,3.106898368,3.221325866,3.227368165,4.086738949,4.347826087,4.013358887,3.488372093,3.133740553,3.484337325,3.227888961,2.914336179,3.039513678,3.032140691,3.030854139,3.362522304,3.571428571,3.661432511,3.439824206,3.227888961,3.034901366,2.853377079,2.915451895,2.857959417,2.756756757,2.926939797,2.728823512,2.942907593,3.229278794,3.125,2.782418583,2.608072754,2.632964718,2.916161939,2.71714922,2.666666667,2.632964718,2.680965147,2.725504068
2339,Hennepin,MN,34,5.180286849,5.002501251,5.406136063,5.917159763314,5.717552887,5.519975945,5.379832387,4.898143907,4.746782803,4.764173416,4.764173416,4.546281142,4.716531682,4.872260519,5,5.0999051,5.002501251,4.764173416,4.991754789,4.601769912,4.351610096,4.325190922,4.168403501,4.434782609,4.319300164,4.04040404,4.285714286,5.063291139,5.202312139,5.001250625,4.167361227,3.855421687,3.637024914,3.723430858,3.62292429,3.706449222,3.681139519,3.847633705,4.086738949,4.547521601,4.168403501,4.003202562,3.624161254,3.175611305,3.35001858,3.333333333,3.355921265,3.227107705,3.40947835,3.449465333,3.508833488,3.745318352,3.573981415,3.334444815,3.126302626,3.125976868,3.183223684,3.324697755,3.333888981,3.258064516,3.306287888,3.227368165
